,Name,contract_expiration_date,market_value_in_eur,current_club_domestic_competition_id,date_of_birth
5915,Djakaridja Junior Traoré,2028-06-30 00:00:00,300000.0,TR1,1998-08-02
5916,Leon Opitz,,600000.0,L1,2005-04-11
5917,Romaric Etonde,2024-06-30 00:00:00,400000.0,BE1,2005-04-30
5918,Luka Janes,2025-06-30 00:00:00,200000.0,L1,2004-01-19
5919,Arnau Martínez,2025-06-30 00:00:00,15000000.0,ES1,2003-04-25
5920,Jeffrey Adjei-Broni,2026-06-30 00:00:00,150000.0,DK1,2004-04-15
5921,Facundo Cáseres,,700000.0,PO1,2001-05-28
5922,Rodion Plaksa,2026-06-30 00:00:00,250000.0,UKR1,2002-01-22
5923,Julián Malatini,,1700000.0,L1,2001-05-31
5924,Ricardo Fernandes,2024-06-30 00:00:00,300000.0,PO1,2002-08-28
5925,Leonel Bucca,2026-06-30 00:00:00,300000.0,PO1,1999-03-20
5926,Marvin Senaya,2027-06-30 00:00:00,1000000.0,FR1,2001-01-28
5927,Gino Infantino,2028-06-30 00:00:00,3000000.0,IT1,2003-05-19
5928,Iago Siqueira,2026-06-30 00:00:00,300000.0,UKR1,2000-03-14
5929,Berat Pınar,2024-06-30 00:00:00,50000.0,TR1,2002-06-12
5930,Novatus Miroshi,2024-06-30 00:00:00,800000.0,UKR1,2002-09-02
5931,Mike Penders,2028-06-30 00:00:00,800000.0,BE1,2005-07-31
5932,Unai Gómez,2028-06-30 00:00:00,1500000.0,ES1,2003-05-25
5933,Javi Guerra,2027-06-30 00:00:00,20000000.0,ES1,2003-05-13
5934,Victinho,2024-06-30 00:00:00,200000.0,UKR1,2004-11-11
5935,Felipe Augusto,2028-06-30 00:00:00,3000000.0,BE1,2004-02-18
5936,Thomas Himeur,2024-06-30 00:00:00,150000.0,FR1,2001-01-17
5937,Nuno Lima,2027-06-30 00:00:00,400000.0,TR1,2001-03-16
5938,Kialonda Gaspar,2026-06-30 00:00:00,1000000.0,PO1,1997-09-27
5939,Ignacio Miramón,2028-06-30 00:00:00,3000000.0,FR1,2003-06-12
5940,Raymond Owusu,2026-12-31 00:00:00,200000.0,UKR1,2002-04-20
5941,Mykyta Sytnykov,2024-06-30 00:00:00,50000.0,UKR1,2004-06-23
5942,Ivan Dubovyi,2025-06-30 00:00:00,50000.0,UKR1,2004-10-14
5943,Umarali Rakhmonaliev,2026-06-30 00:00:00,600000.0,RU1,2003-08-18
5944,Anton Bol,2024-06-30 00:00:00,300000.0,UKR1,2003-01-08
5945,Alexandre Pierre,2024-06-30 00:00:00,100000.0,FR1,2001-02-25
5946,Dino Grozdanic,,150000.0,GR1,2002-12-27
5947,Matija Frigan,2028-06-30 00:00:00,4000000.0,BE1,2003-02-11
5948,Nadhir Benbouali,2025-06-30 00:00:00,700000.0,BE1,2000-04-17
5949,Hélio Varela,2024-06-30 00:00:00,700000.0,PO1,2002-05-03
5950,Arseniy Korkodym,2025-06-30 00:00:00,50000.0,UKR1,2002-10-03
5951,Enzo Tchato,2025-06-30 00:00:00,2000000.0,FR1,2002-11-23
5952,Maxime Estève,2024-06-30 00:00:00,7000000.0,GB1,2002-05-26
5953,Sacha Delaye,2025-06-30 00:00:00,400000.0,FR1,2002-04-23
5954,Deniz Dilmen,2027-06-30 00:00:00,50000.0,TR1,2005-06-05
5955,Kenneth Vargas,2024-05-31 00:00:00,300000.0,SC1,2002-04-17
5956,Tamble,2028-06-30 00:00:00,225000.0,PO1,2000-11-15
5957,Christos Dimos,2025-06-30 00:00:00,50000.0,GR1,2003-07-03
5958,Borys Krushynskyi,2027-12-31 00:00:00,500000.0,UKR1,2002-05-10
5959,Luis Vázquez,2028-06-30 00:00:00,3000000.0,BE1,2001-04-24
5960,Marc Pubill,2029-06-30 00:00:00,2000000.0,ES1,2003-06-20
5961,Mihajlo Ilic,2028-06-30 00:00:00,3000000.0,IT1,2003-06-04
5962,Marko Milovanovic,2028-06-30 00:00:00,1000000.0,ES1,2003-08-04
5963,Kenan Yıldız,2027-06-30 00:00:00,10000000.0,IT1,2005-05-04
5964,Oscar Höjlund,2024-12-31 00:00:00,500000.0,DK1,2005-01-04
5965,Kerr Smith,2024-05-31 00:00:00,150000.0,SC1,2004-12-12
5966,Oumar Diakité,2028-06-30 00:00:00,4000000.0,FR1,2003-12-20
5967,Tom Lacoux,2024-06-30 00:00:00,1500000.0,PO1,2002-01-25
5968,Jackson Tchatchoua,2024-06-30 00:00:00,2500000.0,IT1,2001-09-14
5969,Max Wendt,2024-06-30 00:00:00,,L1,2005-06-13
5970,Valentín Barco,2028-06-30 00:00:00,13000000.0,GB1,2004-07-23
5971,Tete Yengi,2026-05-31 00:00:00,250000.0,SC1,2000-11-28
5972,Santiago Castro,2028-06-30 00:00:00,7000000.0,IT1,2004-09-18
5973,Tobias Slotsager,2025-06-30 00:00:00,1500000.0,DK1,2006-01-01
5974,Mateo Tanlongo,2024-06-30 00:00:00,2000000.0,PO1,2003-08-12
5975,Bénie Traoré,2024-06-30 00:00:00,4000000.0,FR1,2002-11-30
5976,Nicolás Marichal,2027-06-30 00:00:00,3000000.0,RU1,2001-03-17
5977,Hyun-jun Yang,2028-05-31 00:00:00,2000000.0,SC1,2002-05-25
5978,Bouly Junior Sambou,2026-06-30 00:00:00,700000.0,TR1,1998-12-01
5979,Etienne Camara,2027-06-30 00:00:00,1200000.0,BE1,2003-03-30
5980,Tom Davies,2024-05-31 00:00:00,50000.0,SC1,2003-11-11
5981,Justin Lacombe,2024-06-30 00:00:00,100000.0,FR1,2003-04-09
5982,Kévin Keben,2025-06-30 00:00:00,400000.0,FR1,2004-01-26
5983,Farès Chaïbi,2028-06-30 00:00:00,15000000.0,L1,2002-11-28
5984,Skelly Alvero,2024-06-30 00:00:00,4000000.0,L1,2002-05-04
5985,Alex Scott,,20000000.0,GB1,2003-08-21
5986,Arthur Atta,2026-06-30 00:00:00,500000.0,FR1,2003-01-14
5987,Jordan Bos,2027-06-30 00:00:00,1000000.0,BE1,2002-10-29
5988,Belloumi,2027-06-30 00:00:00,1000000.0,PO1,2002-06-01
5989,Kevin Castaño,2028-06-30 00:00:00,4000000.0,RU1,2000-09-29
5990,Diogo Fonseca,2024-06-30 00:00:00,,PO1,2002-04-10
5991,Emircan Gürlük,2026-06-30 00:00:00,800000.0,RU1,2003-10-15
5992,Pedrinho,2028-06-30 00:00:00,1000000.0,UKR1,2002-07-11
5993,Telasco Segovia,2026-06-30 00:00:00,400000.0,PO1,2003-04-02
5994,Metinho,2024-06-30 00:00:00,1200000.0,NL1,2003-04-23
5995,Burhan Ersoy,2025-06-30 00:00:00,50000.0,TR1,2003-06-13
5996,Tunahan Şamdanlı,2028-06-30 00:00:00,75000.0,TR1,2005-03-18
5997,Mehdi Boukamir,2025-06-30 00:00:00,750000.0,BE1,2004-01-26
5998,Mykola Gayduchyk,2024-06-30 00:00:00,300000.0,UKR1,1999-12-30
5999,Mehmet Ali Büyüksayar,2026-06-30 00:00:00,250000.0,TR1,2004-05-08
6000,Arda Güler,2029-06-30 00:00:00,15000000.0,ES1,2005-02-25
6001,Alan Matturro,2026-06-30 00:00:00,4000000.0,IT1,2004-10-11
6002,Yvan Dibango,2024-06-30 00:00:00,800000.0,UKR1,2002-03-10
6003,Rafik Belghali,2026-06-30 00:00:00,700000.0,BE1,2002-06-07
6004,Stefan Bajcetic,2027-06-30 00:00:00,11000000.0,GB1,2004-10-22
6005,Jochem Ritmeester van de Kamp,2025-06-30 00:00:00,700000.0,NL1,2003-11-02
6006,Kirill Glebov,2027-06-30 00:00:00,500000.0,RU1,2005-11-10
6007,Ezechiel Banzuzi,2026-06-30 00:00:00,1000000.0,BE1,2005-02-16
6008,Viktor Melekhin,2027-06-30 00:00:00,3500000.0,RU1,2003-12-16
6009,Amar Gerxhaliu,2026-06-30 00:00:00,200000.0,TR1,2002-04-26
6010,Seydou Fini,2024-06-30 00:00:00,1000000.0,BE1,2006-06-02
6011,Younes Taha,2027-06-30 00:00:00,1200000.0,NL1,2002-11-27
6012,Ronaldo,2028-06-30 00:00:00,1400000.0,RU1,2000-12-07
6013,Nacho Ferri,2026-06-30 00:00:00,3000000.0,L1,2004-10-05
6014,Jack Hinshelwood,2026-06-30 00:00:00,7000000.0,GB1,2005-04-11
6015,Sorriso,2024-06-30 00:00:00,2500000.0,PO1,2001-02-23
6016,Taichi Fukui,2025-06-30 00:00:00,700000.0,PO1,2004-07-15
6017,Thomas Luciano,2026-06-30 00:00:00,150000.0,PO1,2002-01-14
6018,Oliver Braude,2027-06-30 00:00:00,1000000.0,NL1,2004-02-21
6019,Tiago Santana,2024-06-30 00:00:00,500000.0,UKR1,1998-04-14
6020,Bahadır Gölgeli,2026-06-30 00:00:00,50000.0,TR1,2003-07-01
6021,Rafa,2026-06-30 00:00:00,200000.0,PO1,2003-09-28
6022,Lucas Beraldo,2028-06-30 00:00:00,15000000.0,FR1,2003-11-24
6023,Tadeo Allende,2028-06-30 00:00:00,4500000.0,ES1,1999-02-20
6024,Bruno Duarte,2024-06-30 00:00:00,600000.0,GR1,1995-06-20
6025,Eray Korkmaz,2026-06-30 00:00:00,375000.0,TR1,2003-06-08
6026,Efe Tecimer,2026-06-30 00:00:00,50000.0,TR1,2003-07-09
6027,Emrecan Terzi,2026-06-30 00:00:00,50000.0,TR1,2004-01-05
6028,Diego González,2025-06-30 00:00:00,1500000.0,IT1,2003-01-07
6029,Ömer Ersoy,2025-06-30 00:00:00,50000.0,TR1,2003-03-16
6030,Ryan Trevitt,2026-06-30 00:00:00,275000.0,GB1,2003-03-12
6031,Güvenç Usta,2024-06-30 00:00:00,75000.0,TR1,2004-04-01
6032,Mehmet Erdoğan,2024-06-30 00:00:00,50000.0,TR1,2004-07-04
6033,Willy Kumado,2025-06-30 00:00:00,750000.0,DK1,2002-10-16
6034,Batuhan Çelik,2027-06-30 00:00:00,200000.0,TR1,2005-01-12
6035,Göktuğ Baytekin,2026-06-30 00:00:00,100000.0,TR1,2004-11-20
6036,Semih Kılıçsoy,2028-06-30 00:00:00,550000.0,TR1,2005-08-15
6037,Ege Tıknaz,2026-06-30 00:00:00,750000.0,TR1,2004-08-17
6038,Ítalo,2024-06-30 00:00:00,500000.0,RU1,2002-02-18
6039,Oliver Amby,2027-06-30 00:00:00,100000.0,DK1,2004-12-09
6040,Adrian Blake,2027-06-30 00:00:00,300000.0,NL1,2005-07-15
6041,Laurits Pedersen,2026-06-30 00:00:00,50000.0,DK1,2006-01-25
6042,Matteo Prati,2028-06-30 00:00:00,8000000.0,IT1,2003-12-28
6043,Habib Diarra,2028-06-30 00:00:00,18000000.0,FR1,2004-01-03
6044,Mehmet Kuzucu,2025-06-30 00:00:00,50000.0,TR1,2003-09-20
6045,Umut Mert Toy,2026-06-30 00:00:00,25000.0,TR1,2004-05-08
6046,Mehmet Albayrak,2024-06-30 00:00:00,50000.0,TR1,2004-01-05
6047,Emre Şimşek,2025-06-30 00:00:00,50000.0,TR1,2004-02-01
6048,Onur Başyiğit,2025-06-30 00:00:00,50000.0,TR1,2004-06-12
6049,Gonçalo Nogueira,2027-06-30 00:00:00,300000.0,PO1,2003-12-28
6050,Ismahila Ouédraogo,,400000.0,GR1,1999-11-05
6051,Renaldo Cephas,2027-06-30 00:00:00,1500000.0,TR1,1999-12-18
6052,Mateus Fernandes,2024-06-30 00:00:00,3000000.0,PO1,2004-07-10
6053,Engin Can Aksoy,2027-06-30 00:00:00,175000.0,TR1,2003-11-14
6054,Sirozhiddin Astanakulov,2026-06-30 00:00:00,50000.0,TR1,2006-01-26
6055,Moïse Sahi Dion,2026-06-30 00:00:00,2000000.0,FR1,2001-12-20
6056,Efecan Mızrakcı,2025-06-30 00:00:00,25000.0,TR1,2004-01-09
6057,Darío Osorio,2028-06-30 00:00:00,5000000.0,DK1,2004-01-24
6058,David Ankeye,2028-06-30 00:00:00,1000000.0,IT1,2002-05-22
6059,Onur Efe Ekri,2028-06-30 00:00:00,50000.0,TR1,2004-04-30
6060,Ilya Ukhan,2024-06-30 00:00:00,50000.0,UKR1,2003-06-01
6061,Deniz Ertaş,2027-06-30 00:00:00,100000.0,TR1,2005-03-20
6062,Denys Teslyuk,2025-06-30 00:00:00,500000.0,UKR1,2003-04-11
6063,Daniil Khrypchuk,2025-06-30 00:00:00,200000.0,UKR1,2003-12-09
6064,Nazım Özcan,2024-06-30 00:00:00,50000.0,TR1,2002-08-28
6065,Depú,2026-06-30 00:00:00,500000.0,PO1,2000-01-08
6066,Ian Custódio,2027-06-30 00:00:00,100000.0,PO1,2003-04-16
6067,Finlay Pollock,2025-05-31 00:00:00,75000.0,SC1,2004-06-27
6068,Ivan Nesterenko,2025-06-30 00:00:00,500000.0,UKR1,2003-07-23
6069,Kevin Kelsy,2027-12-31 00:00:00,1500000.0,UKR1,2004-07-27
6070,Alejo Véliz,2024-06-30 00:00:00,11000000.0,ES1,2003-09-19
6071,Farès Ghedjemis,2026-06-30 00:00:00,600000.0,IT1,2002-09-06
6072,Efe Arda Koyuncu,2027-06-30 00:00:00,150000.0,TR1,2005-07-08
6073,Ilya Krupskyi,2026-12-31 00:00:00,400000.0,UKR1,2004-10-02
6074,Jordhy Thompson,2024-06-30 00:00:00,800000.0,RU1,2004-08-10
6075,Arif Kocaman,2026-06-30 00:00:00,1000000.0,TR1,2003-09-14
6076,Amadou Ba-Sy,2026-06-30 00:00:00,300000.0,PO1,2001-06-08
6077,Karol Borys,2026-06-30 00:00:00,1000000.0,BE1,2006-09-28
6078,Dean Huijsen,2024-06-30 00:00:00,2500000.0,IT1,2005-04-14
6079,Bram van Driel,,,NL1,2005-05-28
6080,João Marques,2026-06-30 00:00:00,2500000.0,PO1,2002-02-13
6081,Antoine Mendy,2025-06-30 00:00:00,800000.0,FR1,2004-05-27
6082,Anton Salabay,2024-06-30 00:00:00,250000.0,UKR1,2002-06-12
6083,Marko Sapuga,2025-12-31 00:00:00,800000.0,UKR1,2003-05-29
6084,Denys Nagnoynyi,2024-06-30 00:00:00,600000.0,UKR1,2002-02-03
6085,Emil Mustafaev,2027-06-30 00:00:00,400000.0,UKR1,2001-09-24
6086,Hugo Sotelo,,1000000.0,ES1,2003-12-19
6087,Marios Sofianos,2026-06-30 00:00:00,200000.0,GR1,2003-11-24
6088,Hugo Álvarez,2025-06-30 00:00:00,300000.0,ES1,2003-07-02
6089,Joel Ordóñez,2027-06-30 00:00:00,2500000.0,BE1,2004-04-21
6090,Justin Cuero,2024-06-30 00:00:00,500000.0,RU1,2004-03-18
6091,Amir Richardson,2027-06-30 00:00:00,6000000.0,FR1,2002-01-24
6092,Antonio Nusa,2027-06-30 00:00:00,17000000.0,BE1,2005-04-17
6093,Juliën Mesbahi,2026-06-30 00:00:00,175000.0,NL1,2006-01-31
6094,Yarek Gasiorowski,2025-06-30 00:00:00,10000000.0,ES1,2005-01-12
6095,Adu Ares,2027-06-30 00:00:00,600000.0,ES1,2001-10-12
6096,Giannis Theodosoulakis,2027-06-30 00:00:00,100000.0,GR1,2004-09-11
6097,Vasilios Kontonikos,2026-06-30 00:00:00,100000.0,GR1,2005-10-11
6098,Thomas Vrakas,,50000.0,GR1,2004-07-22
6099,Leonid Mina,,100000.0,GR1,2004-03-28
6100,Aytuğ Kömeç,2026-06-30 00:00:00,50000.0,TR1,2004-10-05
6101,Alan Minda,2028-06-30 00:00:00,2000000.0,BE1,2003-05-14
6102,Timo Schlieck,2025-06-30 00:00:00,200000.0,L1,2006-03-02
6103,Jakob Vester,2027-06-30 00:00:00,200000.0,DK1,2004-12-28
6104,Anders Ravn,2024-06-30 00:00:00,25000.0,DK1,2005-04-02
6105,Oleksandr Chernov,2024-06-30 00:00:00,200000.0,UKR1,2002-07-13
6106,Kevin,2028-12-31 00:00:00,4000000.0,UKR1,2003-01-04
6107,Neil El Aynaoui,2027-06-30 00:00:00,5000000.0,FR1,2001-07-02
6108,Michalis Panagidis,2025-06-30 00:00:00,300000.0,GR1,2004-02-11
6109,Pasquale Allocca,,100000.0,IT1,2005-05-09
6110,Martin Delavallée,2025-06-30 00:00:00,100000.0,BE1,2004-03-18
6111,Nilson Angulo,2027-06-30 00:00:00,1200000.0,BE1,2003-06-19
6112,Ethan Mbappé,2024-06-30 00:00:00,500000.0,FR1,2006-12-29
6113,Senny Mayulu,2024-06-30 00:00:00,,FR1,2006-05-17
6114,Maksym Kucheryavyi,2025-05-31 00:00:00,400000.0,SC1,2002-05-09
6115,Yannis Nahounou,2026-06-30 00:00:00,150000.0,FR1,2004-05-16
6116,Jorrel Hato,2025-06-30 00:00:00,22000000.0,NL1,2006-03-07
6117,Andrews Tetteh,2025-06-30 00:00:00,400000.0,GR1,2001-05-25
6118,Egor Karpitskiy,2027-06-30 00:00:00,700000.0,RU1,2003-11-27
6119,Saba Goglichidze,2027-06-30 00:00:00,300000.0,IT1,2004-06-25
6120,Diogo Dias,2024-06-30 00:00:00,200000.0,PO1,2003-06-17
6121,Roger,2024-06-30 00:00:00,3500000.0,PO1,2005-11-21
6122,Luca Raimund,2026-06-30 00:00:00,500000.0,L1,2005-04-09
6123,Özcan Şahan,2028-06-30 00:00:00,50000.0,TR1,1999-01-08
6124,Felipe Silva,2027-06-30 00:00:00,100000.0,PO1,2002-02-19
6125,Zé Carlos,2027-06-30 00:00:00,2000000.0,PO1,2001-10-30
6126,Noah Engelbreth,,,L1,2005-06-12
6127,Daniel Sosah,2025-06-30 00:00:00,250000.0,UKR1,1998-09-21
6128,Macaulay Tait,2028-05-31 00:00:00,50000.0,SC1,2005-08-27
6129,Matías Galarza,2026-06-30 00:00:00,5000000.0,BE1,2002-03-04
6130,Thérence Koudou,2026-06-30 00:00:00,600000.0,FR1,2004-12-13
6131,Mamadou Sarr,2024-06-30 00:00:00,1000000.0,BE1,2005-08-29
6132,Dé,2024-06-30 00:00:00,150000.0,UKR1,1998-02-06
6133,Moses David Cobnan,2026-06-30 00:00:00,700000.0,RU1,2002-09-10
6134,Mohamed Kaba,2027-06-30 00:00:00,3500000.0,IT1,2001-10-27
6135,Ilya Olkhovyi,2026-06-30 00:00:00,100000.0,UKR1,2003-05-30
6136,Simon Walde,2026-06-30 00:00:00,500000.0,L1,2005-01-04
6137,Guillaume Restes,2028-06-30 00:00:00,10000000.0,FR1,2005-03-11
6138,Abdula Bagamaev,2026-06-30 00:00:00,75000.0,RU1,2004-10-18
6139,Néné Gbamblé,2026-06-30 00:00:00,300000.0,RU1,2002-05-09
6140,Kostyantyn Bychek,2025-06-30 00:00:00,250000.0,UKR1,2000-04-21
6141,Tim Köhler,2026-06-30 00:00:00,,L1,2005-05-02
6142,Emran Soglo,2027-06-30 00:00:00,1000000.0,FR1,2005-07-11
6143,Désiré Doué,2026-06-30 00:00:00,15000000.0,FR1,2005-06-03
6144,André Simões,2024-06-30 00:00:00,150000.0,PO1,2003-08-17
6145,Massamba N'Diaye,2027-06-30 00:00:00,500000.0,FR1,2001-10-08
6146,Shavy Babicka,2027-06-30 00:00:00,1000000.0,FR1,2000-06-01
6147,Rafael Alcobia,2026-06-30 00:00:00,250000.0,PO1,2003-06-22
6148,Fabio Torsiello,2026-06-30 00:00:00,500000.0,L1,2005-02-02
6149,Mikhail Ryadno,2025-06-30 00:00:00,400000.0,RU1,2005-09-18
6150,Yaroslav Protsenko,2026-12-31 00:00:00,50000.0,UKR1,2002-01-19
6151,Anis Hadj Moussa,2024-06-30 00:00:00,250000.0,NL1,2002-02-11
6152,Cheick Doumbia,2026-06-30 00:00:00,100000.0,FR1,2004-10-18
6153,Lamine Camara,2026-06-30 00:00:00,4000000.0,FR1,2004-01-01
6154,André Luiz,2024-06-30 00:00:00,300000.0,PO1,2002-02-23
6155,Mateusz Kowalczyk,2027-06-30 00:00:00,700000.0,DK1,2004-04-16
6156,Jeanuël Belocian,2025-06-30 00:00:00,9000000.0,FR1,2005-02-17
6157,Joseph Nduquidi,2026-06-30 00:00:00,700000.0,FR1,2004-10-25
6158,Théo Borne,2024-06-30 00:00:00,100000.0,FR1,2002-07-15
6159,Ryan Howley,2024-05-31 00:00:00,100000.0,SC1,2003-11-23
6160,Brandon Khela,2024-05-31 00:00:00,200000.0,SC1,2005-01-19
6161,Lewis Miley,,13000000.0,GB1,2006-05-01
6162,Sindre Walle Egeli,2025-06-30 00:00:00,200000.0,DK1,2006-06-21
6163,Max Moerstedt,2026-06-30 00:00:00,,L1,2006-01-15
6164,Ylies Aradj,,50000.0,FR1,2005-06-05
6165,Valentin Atangana,2026-06-30 00:00:00,800000.0,FR1,2005-08-25
6166,Tobias Bach,2028-12-31 00:00:00,150000.0,DK1,2003-06-04
6167,Leny Yoro,2025-06-30 00:00:00,25000000.0,FR1,2005-11-13
6168,Nathan Zeze,2026-06-30 00:00:00,400000.0,FR1,2005-06-18
6169,Ali Taha Demir,2024-06-30 00:00:00,25000.0,TR1,2005-04-22
6170,Eren Altıntaş,2028-06-30 00:00:00,50000.0,TR1,2004-03-30
6171,Anton Zhylkin,2024-06-30 00:00:00,100000.0,UKR1,2003-04-14
6172,Dimitrios Naoumis,,50000.0,GR1,2004-08-03
6173,Lennon Miller,2025-05-31 00:00:00,800000.0,SC1,2006-08-25
6174,Martim Tavares,2024-06-30 00:00:00,400000.0,PO1,2003-11-10
6175,Axel Guessand,2024-06-30 00:00:00,500000.0,NL1,2004-11-06
6176,Nicolas Closset,2024-06-30 00:00:00,50000.0,BE1,2004-07-10
6177,Thomas Lutte,2024-06-30 00:00:00,150000.0,BE1,2004-07-09
6178,Roméo Monticelli,2024-06-30 00:00:00,400000.0,BE1,2005-10-02
6179,Arthur Vermeeren,2030-06-30 00:00:00,30000000.0,ES1,2005-02-07
6180,Johan Meyer,2024-06-30 00:00:00,100000.0,DK1,2004-01-05
6181,Patrick Dorgu,2027-06-30 00:00:00,7000000.0,IT1,2004-10-26
6182,Lucas Högsberg,2025-06-30 00:00:00,200000.0,DK1,2006-06-23
6183,Victor Froholdt,2025-12-31 00:00:00,300000.0,DK1,2006-02-25
6184,Rodrigo Melro,2024-06-30 00:00:00,100000.0,PO1,2004-03-14
6185,Lucas Pires,2024-06-30 00:00:00,2000000.0,ES1,2001-03-24
6186,Ibrahim Salah,2027-06-30 00:00:00,5000000.0,FR1,2001-08-30
6187,Muhammet Ali Özbaskıcı,2025-06-30 00:00:00,300000.0,TR1,2005-09-27
6188,Hamza el Dahri,2027-06-30 00:00:00,,NL1,2005-03-05
6189,Franculino,2028-06-30 00:00:00,2500000.0,DK1,2004-06-28
6190,Imran Nazih,2025-06-30 00:00:00,150000.0,NL1,2006-01-25
6191,Chukwubuikem Ikwuemesi,2027-06-30 00:00:00,1800000.0,IT1,2001-08-05
6192,Joel Silva,2026-06-30 00:00:00,200000.0,PO1,2003-02-11
6193,Cristiano Fitzgerald,,100000.0,PO1,2003-11-10
6194,Miguel Monteiro,2024-06-30 00:00:00,200000.0,PO1,2003-07-24
6195,Momodou Lamin Sonko,2028-06-30 00:00:00,4000000.0,BE1,2005-01-31
6196,Volodymyr Salyuk,2025-06-30 00:00:00,700000.0,UKR1,2002-06-25
6197,David Watson,2026-05-31 00:00:00,250000.0,SC1,2005-02-12
6198,Andrew Gaffney,2024-05-31 00:00:00,,SC1,2005-08-13
6199,Stiven Shpendi,2025-06-30 00:00:00,2000000.0,IT1,2003-05-19
6200,Hugo Larsson,2028-06-30 00:00:00,28000000.0,L1,2004-06-27
6201,Konstantinos Chrysopoulos,2028-06-30 00:00:00,500000.0,GR1,2003-05-21
6202,Duke Verduin,2025-06-30 00:00:00,25000.0,NL1,2003-10-30
6203,Spyros Ampartzidis,,75000.0,GR1,2005-01-24
6204,Tommaso Martinelli,2026-06-30 00:00:00,1000000.0,IT1,2006-01-06
6205,Maryan Faryna,2024-06-30 00:00:00,300000.0,UKR1,2003-08-28
6206,Roman Savchenko,2024-06-30 00:00:00,400000.0,UKR1,2004-02-17
6207,Kyrylo Sigeev,2024-06-30 00:00:00,500000.0,UKR1,2004-05-16
6208,Denys Tvardovskyi,2028-06-30 00:00:00,200000.0,UKR1,2003-06-13
6209,Navin Malysh,2026-12-31 00:00:00,100000.0,UKR1,2003-07-27
6210,Arda Kılıç,2027-06-30 00:00:00,50000.0,TR1,2005-01-04
6211,Anel Zulic,2027-06-30 00:00:00,150000.0,DK1,2004-11-07
6212,Oleksandr Saputin,2028-06-30 00:00:00,700000.0,UKR1,2003-11-13
6213,Mattéo Nkurunziza,,50000.0,BE1,2004-06-02
6214,Stijn Bultman,2025-06-30 00:00:00,650000.0,NL1,2005-01-29
6215,Ilya Kvasnytsya,2027-06-30 00:00:00,1200000.0,UKR1,2003-03-20
6216,Moses Jarju,2028-06-30 00:00:00,100000.0,UKR1,2003-10-05
6217,Gustavo Puerta,2028-06-30 00:00:00,2000000.0,L1,2003-07-23
6218,Matt Lendfers,2025-06-30 00:00:00,100000.0,BE1,2006-03-10
6219,Madi Monamay,2025-06-30 00:00:00,,L1,2006-04-06
6220,Efe Sayhan,2025-06-30 00:00:00,50000.0,TR1,2005-01-01
6221,Dmytro Ledviy,2026-12-31 00:00:00,600000.0,UKR1,2003-08-26
6222,Héctor Fort,2025-06-30 00:00:00,1000000.0,ES1,2006-08-02
6223,Lamine Yamal,2026-06-30 00:00:00,60000000.0,ES1,2007-07-13
6224,Marc Guiu,2025-06-30 00:00:00,2500000.0,ES1,2006-01-04
6225,Mikel Jauregizar,2024-06-30 00:00:00,200000.0,ES1,2003-11-13
6226,Andrey Ivlev,2025-06-30 00:00:00,75000.0,RU1,2006-11-21
6227,Sada Diallo,,300000.0,BE1,2002-07-22
6228,Jean-Mattéo Bahoya,2029-06-30 00:00:00,2500000.0,L1,2005-05-07
6229,Yellu Santiago,2025-06-30 00:00:00,100000.0,ES1,2004-05-25
6230,Ali Yeşilyurt,2025-06-30 00:00:00,75000.0,TR1,2005-07-30
6231,Ali Turap Bülbül,2027-06-30 00:00:00,150000.0,TR1,2005-01-25
6232,Vitor Roque,2031-06-30 00:00:00,40000000.0,ES1,2005-02-28
6233,Iván Fresneda,2028-06-30 00:00:00,13000000.0,PO1,2004-09-28
6234,Kassoum Ouattara,2028-06-30 00:00:00,2000000.0,FR1,2004-10-14
6235,Nico Paz,2027-06-30 00:00:00,10000000.0,ES1,2004-09-08
6236,Stefanos Tzimas,2025-12-31 00:00:00,1500000.0,GR1,2006-01-06
6237,Amir Batyrev,2025-06-30 00:00:00,300000.0,RU1,2002-03-11
6238,Andrey Khodanovich,,100000.0,RU1,2004-09-08
6239,Maksym Smiyan,2026-12-31 00:00:00,250000.0,UKR1,2002-04-11
6240,Saël Kumbedi,2027-06-30 00:00:00,10000000.0,FR1,2005-03-26
6241,Yuriy Potimkov,2025-06-30 00:00:00,125000.0,UKR1,2002-08-01
6242,Afonso Moreira,2024-06-30 00:00:00,,PO1,2005-03-19
6243,Kiko,2026-06-30 00:00:00,200000.0,PO1,1999-09-08
6244,Yakiv Kinareykin,2024-12-31 00:00:00,600000.0,UKR1,2003-10-22
6245,Thomas Jörgensen,2024-06-30 00:00:00,200000.0,DK1,2005-09-30
6246,Clement Bischoff,2026-06-30 00:00:00,,DK1,2005-12-16
6247,Ahmet Tarık Tuğyan,,50000.0,TR1,2004-08-14
6248,Sarp Yavrucu,2027-06-30 00:00:00,50000.0,TR1,2005-03-17
6249,Ernest Nuamah,2024-06-30 00:00:00,18000000.0,FR1,2003-11-01
6250,Yevgeniy Mykytyuk,2025-06-30 00:00:00,50000.0,UKR1,2005-09-21
6251,Bastien Meupiyou,,1000000.0,FR1,2006-03-19
6252,Eli Junior Kroupi,2026-06-30 00:00:00,15000000.0,FR1,2006-06-23
6253,Furkan Akyüz,2025-06-30 00:00:00,50000.0,TR1,2005-09-21
